profile_id_1,profile_id_2,pair_ID,wage_1,wage_2,mangender_1,mangender_2,flexschedule_1,flexschedule_2,parental_1,parental_2,skillsdev_1,skillsdev_2
69,122,10240,same,+5%,M,M,1 hour flexibility at start and end of workday,1 hour flexibility at start and end of workday,3 extra days,3 extra days,high,moderate
69,124,10241,same,+5%,M,M,1 hour flexibility at start and end of workday,1 hour flexibility at start and end of workday,3 extra days,one extra week,high,low
69,125,10242,same,+5%,M,M,1 hour flexibility at start and end of workday,1 hour flexibility at start and end of workday,3 extra days,one extra week,high,moderate
69,127,10243,same,+5%,M,M,1 hour flexibility at start and end of workday,entirely flexible schedue,3 extra days,no additional leave,high,low
69,128,10244,same,+5%,M,M,1 hour flexibility at start and end of workday,entirely flexible schedue,3 extra days,no additional leave,high,moderate
69,129,10245,same,+5%,M,M,1 hour flexibility at start and end of workday,entirely flexible schedue,3 extra days,no additional leave,high,high
69,130,10246,same,+5%,M,M,1 hour flexibility at start and end of workday,entirely flexible schedue,3 extra days,3 extra days,high,low
69,131,10247,same,+5%,M,M,1 hour flexibility at start and end of workday,entirely flexible schedue,3 extra days,3 extra days,high,moderate
69,133,10248,same,+5%,M,M,1 hour flexibility at start and end of workday,entirely flexible schedue,3 extra days,one extra week,high,low
69,134,10249,same,+5%,M,M,1 hour flexibility at start and end of workday,entirely flexible schedue,3 extra days,one extra week,high,moderate
69,136,10250,same,+5%,M,F,1 hour flexibility at start and end of workday,no influence,3 extra days,no additional leave,high,low
69,137,10251,same,+5%,M,F,1 hour flexibility at start and end of workday,no influence,3 extra days,no additional leave,high,moderate
69,138,10252,same,+5%,M,F,1 hour flexibility at start and end of workday,no influence,3 extra days,no additional leave,high,high
69,139,10253,same,+5%,M,F,1 hour flexibility at start and end of workday,no influence,3 extra days,3 extra days,high,low
69,140,10254,same,+5%,M,F,1 hour flexibility at start and end of workday,no influence,3 extra days,3 extra days,high,moderate
69,141,10255,same,+5%,M,F,1 hour flexibility at start and end of workday,no influence,3 extra days,3 extra days,high,high
69,142,10256,same,+5%,M,F,1 hour flexibility at start and end of workday,no influence,3 extra days,one extra week,high,low
69,143,10257,same,+5%,M,F,1 hour flexibility at start and end of workday,no influence,3 extra days,one extra week,high,moderate
69,144,10258,same,+5%,M,F,1 hour flexibility at start and end of workday,no influence,3 extra days,one extra week,high,high
69,145,10259,same,+5%,M,F,1 hour flexibility at start and end of workday,1 hour flexibility at start and end of workday,3 extra days,no additional leave,high,low
69,146,10260,same,+5%,M,F,1 hour flexibility at start and end of workday,1 hour flexibility at start and end of workday,3 extra days,no additional leave,high,moderate
69,147,10261,same,+5%,M,F,1 hour flexibility at start and end of workday,1 hour flexibility at start and end of workday,3 extra days,no additional leave,high,high
69,148,10262,same,+5%,M,F,1 hour flexibility at start and end of workday,1 hour flexibility at start and end of workday,3 extra days,3 extra days,high,low
69,149,10263,same,+5%,M,F,1 hour flexibility at start and end of workday,1 hour flexibility at start and end of workday,3 extra days,3 extra days,high,moderate
69,150,10264,same,+5%,M,F,1 hour flexibility at start and end of workday,1 hour flexibility at start and end of workday,3 extra days,3 extra days,high,high
69,151,10265,same,+5%,M,F,1 hour flexibility at start and end of workday,1 hour flexibility at start and end of workday,3 extra days,one extra week,high,low
69,152,10266,same,+5%,M,F,1 hour flexibility at start and end of workday,1 hour flexibility at start and end of workday,3 extra days,one extra week,high,moderate
69,153,10267,same,+5%,M,F,1 hour flexibility at start and end of workday,1 hour flexibility at start and end of workday,3 extra days,one extra week,high,high
69,154,10268,same,+5%,M,F,1 hour flexibility at start and end of workday,entirely flexible schedue,3 extra days,no additional leave,high,low
69,155,10269,same,+5%,M,F,1 hour flexibility at start and end of workday,entirely flexible schedue,3 extra days,no additional leave,high,moderate
69,156,10270,same,+5%,M,F,1 hour flexibility at start and end of workday,entirely flexible schedue,3 extra days,no additional leave,high,high
69,157,10271,same,+5%,M,F,1 hour flexibility at start and end of workday,entirely flexible schedue,3 extra days,3 extra days,high,low
69,158,10272,same,+5%,M,F,1 hour flexibility at start and end of workday,entirely flexible schedue,3 extra days,3 extra days,high,moderate
69,159,10273,same,+5%,M,F,1 hour flexibility at start and end of workday,entirely flexible schedue,3 extra days,3 extra days,high,high
69,160,10274,same,+5%,M,F,1 hour flexibility at start and end of workday,entirely flexible schedue,3 extra days,one extra week,high,low
69,161,10275,same,+5%,M,F,1 hour flexibility at start and end of workday,entirely flexible schedue,3 extra days,one extra week,high,moderate
69,162,10276,same,+5%,M,F,1 hour flexibility at start and end of workday,entirely flexible schedue,3 extra days,one extra week,high,high
69,163,10277,same,+10%,M,M,1 hour flexibility at start and end of workday,no influence,3 extra days,no additional leave,high,low
69,164,10278,same,+10%,M,M,1 hour flexibility at start and end of workday,no influence,3 extra days,no additional leave,high,moderate
69,165,10279,same,+10%,M,M,1 hour flexibility at start and end of workday,no influence,3 extra days,no additional leave,high,high
69,166,10280,same,+10%,M,M,1 hour flexibility at start and end of workday,no influence,3 extra days,3 extra days,high,low
69,167,10281,same,+10%,M,M,1 hour flexibility at start and end of workday,no influence,3 extra days,3 extra days,high,moderate
69,168,10282,same,+10%,M,M,1 hour flexibility at start and end of workday,no influence,3 extra days,3 extra days,high,high
69,169,10283,same,+10%,M,M,1 hour flexibility at start and end of workday,no influence,3 extra days,one extra week,high,low
69,170,10284,same,+10%,M,M,1 hour flexibility at start and end of workday,no influence,3 extra days,one extra week,high,moderate
69,171,10285,same,+10%,M,M,1 hour flexibility at start and end of workday,no influence,3 extra days,one extra week,high,high
69,172,10286,same,+10%,M,M,1 hour flexibility at start and end of workday,1 hour flexibility at start and end of workday,3 extra days,no additional leave,high,low
69,173,10287,same,+10%,M,M,1 hour flexibility at start and end of workday,1 hour flexibility at start and end of workday,3 extra days,no additional leave,high,moderate
69,174,10288,same,+10%,M,M,1 hour flexibility at start and end of workday,1 hour flexibility at start and end of workday,3 extra days,no additional leave,high,high
69,175,10289,same,+10%,M,M,1 hour flexibility at start and end of workday,1 hour flexibility at start and end of workday,3 extra days,3 extra days,high,low
69,176,10290,same,+10%,M,M,1 hour flexibility at start and end of workday,1 hour flexibility at start and end of workday,3 extra days,3 extra days,high,moderate
69,178,10291,same,+10%,M,M,1 hour flexibility at start and end of workday,1 hour flexibility at start and end of workday,3 extra days,one extra week,high,low
69,179,10292,same,+10%,M,M,1 hour flexibility at start and end of workday,1 hour flexibility at start and end of workday,3 extra days,one extra week,high,moderate
69,181,10293,same,+10%,M,M,1 hour flexibility at start and end of workday,entirely flexible schedue,3 extra days,no additional leave,high,low
69,182,10294,same,+10%,M,M,1 hour flexibility at start and end of workday,entirely flexible schedue,3 extra days,no additional leave,high,moderate
69,183,10295,same,+10%,M,M,1 hour flexibility at start and end of workday,entirely flexible schedue,3 extra days,no additional leave,high,high
69,184,10296,same,+10%,M,M,1 hour flexibility at start and end of workday,entirely flexible schedue,3 extra days,3 extra days,high,low
69,185,10297,same,+10%,M,M,1 hour flexibility at start and end of workday,entirely flexible schedue,3 extra days,3 extra days,high,moderate
69,187,10298,same,+10%,M,M,1 hour flexibility at start and end of workday,entirely flexible schedue,3 extra days,one extra week,high,low
69,188,10299,same,+10%,M,M,1 hour flexibility at start and end of workday,entirely flexible schedue,3 extra days,one extra week,high,moderate
69,190,10300,same,+10%,M,F,1 hour flexibility at start and end of workday,no influence,3 extra days,no additional leave,high,low
69,191,10301,same,+10%,M,F,1 hour flexibility at start and end of workday,no influence,3 extra days,no additional leave,high,moderate
69,192,10302,same,+10%,M,F,1 hour flexibility at start and end of workday,no influence,3 extra days,no additional leave,high,high
69,193,10303,same,+10%,M,F,1 hour flexibility at start and end of workday,no influence,3 extra days,3 extra days,high,low
69,194,10304,same,+10%,M,F,1 hour flexibility at start and end of workday,no influence,3 extra days,3 extra days,high,moderate
69,195,10305,same,+10%,M,F,1 hour flexibility at start and end of workday,no influence,3 extra days,3 extra days,high,high
69,196,10306,same,+10%,M,F,1 hour flexibility at start and end of workday,no influence,3 extra days,one extra week,high,low
69,197,10307,same,+10%,M,F,1 hour flexibility at start and end of workday,no influence,3 extra days,one extra week,high,moderate
69,198,10308,same,+10%,M,F,1 hour flexibility at start and end of workday,no influence,3 extra days,one extra week,high,high
69,199,10309,same,+10%,M,F,1 hour flexibility at start and end of workday,1 hour flexibility at start and end of workday,3 extra days,no additional leave,high,low
69,200,10310,same,+10%,M,F,1 hour flexibility at start and end of workday,1 hour flexibility at start and end of workday,3 extra days,no additional leave,high,moderate
69,201,10311,same,+10%,M,F,1 hour flexibility at start and end of workday,1 hour flexibility at start and end of workday,3 extra days,no additional leave,high,high
69,202,10312,same,+10%,M,F,1 hour flexibility at start and end of workday,1 hour flexibility at start and end of workday,3 extra days,3 extra days,high,low
69,203,10313,same,+10%,M,F,1 hour flexibility at start and end of workday,1 hour flexibility at start and end of workday,3 extra days,3 extra days,high,moderate
69,204,10314,same,+10%,M,F,1 hour flexibility at start and end of workday,1 hour flexibility at start and end of workday,3 extra days,3 extra days,high,high
69,205,10315,same,+10%,M,F,1 hour flexibility at start and end of workday,1 hour flexibility at start and end of workday,3 extra days,one extra week,high,low
69,206,10316,same,+10%,M,F,1 hour flexibility at start and end of workday,1 hour flexibility at start and end of workday,3 extra days,one extra week,high,moderate
69,207,10317,same,+10%,M,F,1 hour flexibility at start and end of workday,1 hour flexibility at start and end of workday,3 extra days,one extra week,high,high
69,208,10318,same,+10%,M,F,1 hour flexibility at start and end of workday,entirely flexible schedue,3 extra days,no additional leave,high,low
69,209,10319,same,+10%,M,F,1 hour flexibility at start and end of workday,entirely flexible schedue,3 extra days,no additional leave,high,moderate
69,210,10320,same,+10%,M,F,1 hour flexibility at start and end of workday,entirely flexible schedue,3 extra days,no additional leave,high,high
69,211,10321,same,+10%,M,F,1 hour flexibility at start and end of workday,entirely flexible schedue,3 extra days,3 extra days,high,low
69,212,10322,same,+10%,M,F,1 hour flexibility at start and end of workday,entirely flexible schedue,3 extra days,3 extra days,high,moderate
69,213,10323,same,+10%,M,F,1 hour flexibility at start and end of workday,entirely flexible schedue,3 extra days,3 extra days,high,high
69,214,10324,same,+10%,M,F,1 hour flexibility at start and end of workday,entirely flexible schedue,3 extra days,one extra week,high,low
69,215,10325,same,+10%,M,F,1 hour flexibility at start and end of workday,entirely flexible schedue,3 extra days,one extra week,high,moderate
69,216,10326,same,+10%,M,F,1 hour flexibility at start and end of workday,entirely flexible schedue,3 extra days,one extra week,high,high
70,73,10327,same,same,M,M,1 hour flexibility at start and end of workday,entirely flexible schedue,one extra week,no additional leave,low,low
70,74,10328,same,same,M,M,1 hour flexibility at start and end of workday,entirely flexible schedue,one extra week,no additional leave,low,moderate
70,75,10329,same,same,M,M,1 hour flexibility at start and end of workday,entirely flexible schedue,one extra week,no additional leave,low,high
70,76,10330,same,same,M,M,1 hour flexibility at start and end of workday,entirely flexible schedue,one extra week,3 extra days,low,low
70,77,10331,same,same,M,M,1 hour flexibility at start and end of workday,entirely flexible schedue,one extra week,3 extra days,low,moderate
70,78,10332,same,same,M,M,1 hour flexibility at start and end of workday,entirely flexible schedue,one extra week,3 extra days,low,high
70,82,10333,same,same,M,F,1 hour flexibility at start and end of workday,no influence,one extra week,no additional leave,low,low
70,83,10334,same,same,M,F,1 hour flexibility at start and end of workday,no influence,one extra week,no additional leave,low,moderate
70,84,10335,same,same,M,F,1 hour flexibility at start and end of workday,no influence,one extra week,no additional leave,low,high
70,85,10336,same,same,M,F,1 hour flexibility at start and end of workday,no influence,one extra week,3 extra days,low,low
70,86,10337,same,same,M,F,1 hour flexibility at start and end of workday,no influence,one extra week,3 extra days,low,moderate
70,87,10338,same,same,M,F,1 hour flexibility at start and end of workday,no influence,one extra week,3 extra days,low,high
70,88,10339,same,same,M,F,1 hour flexibility at start and end of workday,no influence,one extra week,one extra week,low,low
70,89,10340,same,same,M,F,1 hour flexibility at start and end of workday,no influence,one extra week,one extra week,low,moderate
70,90,10341,same,same,M,F,1 hour flexibility at start and end of workday,no influence,one extra week,one extra week,low,high
70,91,10342,same,same,M,F,1 hour flexibility at start and end of workday,1 hour flexibility at start and end of workday,one extra week,no additional leave,low,low
70,92,10343,same,same,M,F,1 hour flexibility at start and end of workday,1 hour flexibility at start and end of workday,one extra week,no additional leave,low,moderate
70,93,10344,same,same,M,F,1 hour flexibility at start and end of workday,1 hour flexibility at start and end of workday,one extra week,no additional leave,low,high
70,94,10345,same,same,M,F,1 hour flexibility at start and end of workday,1 hour flexibility at start and end of workday,one extra week,3 extra days,low,low
70,95,10346,same,same,M,F,1 hour flexibility at start and end of workday,1 hour flexibility at start and end of workday,one extra week,3 extra days,low,moderate
70,96,10347,same,same,M,F,1 hour flexibility at start and end of workday,1 hour flexibility at start and end of workday,one extra week,3 extra days,low,high
70,97,10348,same,same,M,F,1 hour flexibility at start and end of workday,1 hour flexibility at start and end of workday,one extra week,one extra week,low,low
70,98,10349,same,same,M,F,1 hour flexibility at start and end of workday,1 hour flexibility at start and end of workday,one extra week,one extra week,low,moderate
70,99,10350,same,same,M,F,1 hour flexibility at start and end of workday,1 hour flexibility at start and end of workday,one extra week,one extra week,low,high
70,100,10351,same,same,M,F,1 hour flexibility at start and end of workday,entirely flexible schedue,one extra week,no additional leave,low,low
70,101,10352,same,same,M,F,1 hour flexibility at start and end of workday,entirely flexible schedue,one extra week,no additional leave,low,moderate
70,102,10353,same,same,M,F,1 hour flexibility at start and end of workday,entirely flexible schedue,one extra week,no additional leave,low,high
70,103,10354,same,same,M,F,1 hour flexibility at start and end of workday,entirely flexible schedue,one extra week,3 extra days,low,low
70,104,10355,same,same,M,F,1 hour flexibility at start and end of workday,entirely flexible schedue,one extra week,3 extra days,low,moderate
70,105,10356,same,same,M,F,1 hour flexibility at start and end of workday,entirely flexible schedue,one extra week,3 extra days,low,high
70,106,10357,same,same,M,F,1 hour flexibility at start and end of workday,entirely flexible schedue,one extra week,one extra week,low,low
70,107,10358,same,same,M,F,1 hour flexibility at start and end of workday,entirely flexible schedue,one extra week,one extra week,low,moderate
70,108,10359,same,same,M,F,1 hour flexibility at start and end of workday,entirely flexible schedue,one extra week,one extra week,low,high
70,109,10360,same,+5%,M,M,1 hour flexibility at start and end of workday,no influence,one extra week,no additional leave,low,low
70,110,10361,same,+5%,M,M,1 hour flexibility at start and end of workday,no influence,one extra week,no additional leave,low,moderate
70,111,10362,same,+5%,M,M,1 hour flexibility at start and end of workday,no influence,one extra week,no additional leave,low,high
70,112,10363,same,+5%,M,M,1 hour flexibility at start and end of workday,no influence,one extra week,3 extra days,low,low
70,113,10364,same,+5%,M,M,1 hour flexibility at start and end of workday,no influence,one extra week,3 extra days,low,moderate
70,114,10365,same,+5%,M,M,1 hour flexibility at start and end of workday,no influence,one extra week,3 extra days,low,high
70,115,10366,same,+5%,M,M,1 hour flexibility at start and end of workday,no influence,one extra week,one extra week,low,low
70,116,10367,same,+5%,M,M,1 hour flexibility at start and end of workday,no influence,one extra week,one extra week,low,moderate
70,117,10368,same,+5%,M,M,1 hour flexibility at start and end of workday,no influence,one extra week,one extra week,low,high
70,118,10369,same,+5%,M,M,1 hour flexibility at start and end of workday,1 hour flexibility at start and end of workday,one extra week,no additional leave,low,low
70,119,10370,same,+5%,M,M,1 hour flexibility at start and end of workday,1 hour flexibility at start and end of workday,one extra week,no additional leave,low,moderate
70,120,10371,same,+5%,M,M,1 hour flexibility at start and end of workday,1 hour flexibility at start and end of workday,one extra week,no additional leave,low,high
70,121,10372,same,+5%,M,M,1 hour flexibility at start and end of workday,1 hour flexibility at start and end of workday,one extra week,3 extra days,low,low
70,122,10373,same,+5%,M,M,1 hour flexibility at start and end of workday,1 hour flexibility at start and end of workday,one extra week,3 extra days,low,moderate
70,123,10374,same,+5%,M,M,1 hour flexibility at start and end of workday,1 hour flexibility at start and end of workday,one extra week,3 extra days,low,high
70,127,10375,same,+5%,M,M,1 hour flexibility at start and end of workday,entirely flexible schedue,one extra week,no additional leave,low,low
70,128,10376,same,+5%,M,M,1 hour flexibility at start and end of workday,entirely flexible schedue,one extra week,no additional leave,low,moderate
70,129,10377,same,+5%,M,M,1 hour flexibility at start and end of workday,entirely flexible schedue,one extra week,no additional leave,low,high
70,130,10378,same,+5%,M,M,1 hour flexibility at start and end of workday,entirely flexible schedue,one extra week,3 extra days,low,low
70,131,10379,same,+5%,M,M,1 hour flexibility at start and end of workday,entirely flexible schedue,one extra week,3 extra days,low,moderate
70,132,10380,same,+5%,M,M,1 hour flexibility at start and end of workday,entirely flexible schedue,one extra week,3 extra days,low,high
70,136,10381,same,+5%,M,F,1 hour flexibility at start and end of workday,no influence,one extra week,no additional leave,low,low
70,137,10382,same,+5%,M,F,1 hour flexibility at start and end of workday,no influence,one extra week,no additional leave,low,moderate
70,138,10383,same,+5%,M,F,1 hour flexibility at start and end of workday,no influence,one extra week,no additional leave,low,high
70,139,10384,same,+5%,M,F,1 hour flexibility at start and end of workday,no influence,one extra week,3 extra days,low,low
70,140,10385,same,+5%,M,F,1 hour flexibility at start and end of workday,no influence,one extra week,3 extra days,low,moderate
70,141,10386,same,+5%,M,F,1 hour flexibility at start and end of workday,no influence,one extra week,3 extra days,low,high
70,142,10387,same,+5%,M,F,1 hour flexibility at start and end of workday,no influence,one extra week,one extra week,low,low
70,143,10388,same,+5%,M,F,1 hour flexibility at start and end of workday,no influence,one extra week,one extra week,low,moderate
70,144,10389,same,+5%,M,F,1 hour flexibility at start and end of workday,no influence,one extra week,one extra week,low,high
70,145,10390,same,+5%,M,F,1 hour flexibility at start and end of workday,1 hour flexibility at start and end of workday,one extra week,no additional leave,low,low
70,146,10391,same,+5%,M,F,1 hour flexibility at start and end of workday,1 hour flexibility at start and end of workday,one extra week,no additional leave,low,moderate
70,147,10392,same,+5%,M,F,1 hour flexibility at start and end of workday,1 hour flexibility at start and end of workday,one extra week,no additional leave,low,high
70,148,10393,same,+5%,M,F,1 hour flexibility at start and end of workday,1 hour flexibility at start and end of workday,one extra week,3 extra days,low,low
70,149,10394,same,+5%,M,F,1 hour flexibility at start and end of workday,1 hour flexibility at start and end of workday,one extra week,3 extra days,low,moderate
70,150,10395,same,+5%,M,F,1 hour flexibility at start and end of workday,1 hour flexibility at start and end of workday,one extra week,3 extra days,low,high
70,151,10396,same,+5%,M,F,1 hour flexibility at start and end of workday,1 hour flexibility at start and end of workday,one extra week,one extra week,low,low
70,152,10397,same,+5%,M,F,1 hour flexibility at start and end of workday,1 hour flexibility at start and end of workday,one extra week,one extra week,low,moderate
70,153,10398,same,+5%,M,F,1 hour flexibility at start and end of workday,1 hour flexibility at start and end of workday,one extra week,one extra week,low,high
70,154,10399,same,+5%,M,F,1 hour flexibility at start and end of workday,entirely flexible schedue,one extra week,no additional leave,low,low
70,155,10400,same,+5%,M,F,1 hour flexibility at start and end of workday,entirely flexible schedue,one extra week,no additional leave,low,moderate
70,156,10401,same,+5%,M,F,1 hour flexibility at start and end of workday,entirely flexible schedue,one extra week,no additional leave,low,high
70,157,10402,same,+5%,M,F,1 hour flexibility at start and end of workday,entirely flexible schedue,one extra week,3 extra days,low,low
70,158,10403,same,+5%,M,F,1 hour flexibility at start and end of workday,entirely flexible schedue,one extra week,3 extra days,low,moderate
70,159,10404,same,+5%,M,F,1 hour flexibility at start and end of workday,entirely flexible schedue,one extra week,3 extra days,low,high
70,160,10405,same,+5%,M,F,1 hour flexibility at start and end of workday,entirely flexible schedue,one extra week,one extra week,low,low
70,161,10406,same,+5%,M,F,1 hour flexibility at start and end of workday,entirely flexible schedue,one extra week,one extra week,low,moderate
70,162,10407,same,+5%,M,F,1 hour flexibility at start and end of workday,entirely flexible schedue,one extra week,one extra week,low,high
70,163,10408,same,+10%,M,M,1 hour flexibility at start and end of workday,no influence,one extra week,no additional leave,low,low
70,164,10409,same,+10%,M,M,1 hour flexibility at start and end of workday,no influence,one extra week,no additional leave,low,moderate
70,165,10410,same,+10%,M,M,1 hour flexibility at start and end of workday,no influence,one extra week,no additional leave,low,high
70,166,10411,same,+10%,M,M,1 hour flexibility at start and end of workday,no influence,one extra week,3 extra days,low,low
70,167,10412,same,+10%,M,M,1 hour flexibility at start and end of workday,no influence,one extra week,3 extra days,low,moderate
70,168,10413,same,+10%,M,M,1 hour flexibility at start and end of workday,no influence,one extra week,3 extra days,low,high
70,169,10414,same,+10%,M,M,1 hour flexibility at start and end of workday,no influence,one extra week,one extra week,low,low
70,170,10415,same,+10%,M,M,1 hour flexibility at start and end of workday,no influence,one extra week,one extra week,low,moderate
70,171,10416,same,+10%,M,M,1 hour flexibility at start and end of workday,no influence,one extra week,one extra week,low,high
70,172,10417,same,+10%,M,M,1 hour flexibility at start and end of workday,1 hour flexibility at start and end of workday,one extra week,no additional leave,low,low
70,173,10418,same,+10%,M,M,1 hour flexibility at start and end of workday,1 hour flexibility at start and end of workday,one extra week,no additional leave,low,moderate
70,174,10419,same,+10%,M,M,1 hour flexibility at start and end of workday,1 hour flexibility at start and end of workday,one extra week,no additional leave,low,high
70,175,10420,same,+10%,M,M,1 hour flexibility at start and end of workday,1 hour flexibility at start and end of workday,one extra week,3 extra days,low,low
70,176,10421,same,+10%,M,M,1 hour flexibility at start and end of workday,1 hour flexibility at start and end of workday,one extra week,3 extra days,low,moderate
70,177,10422,same,+10%,M,M,1 hour flexibility at start and end of workday,1 hour flexibility at start and end of workday,one extra week,3 extra days,low,high
70,181,10423,same,+10%,M,M,1 hour flexibility at start and end of workday,entirely flexible schedue,one extra week,no additional leave,low,low
70,182,10424,same,+10%,M,M,1 hour flexibility at start and end of workday,entirely flexible schedue,one extra week,no additional leave,low,moderate
70,183,10425,same,+10%,M,M,1 hour flexibility at start and end of workday,entirely flexible schedue,one extra week,no additional leave,low,high
70,184,10426,same,+10%,M,M,1 hour flexibility at start and end of workday,entirely flexible schedue,one extra week,3 extra days,low,low
70,185,10427,same,+10%,M,M,1 hour flexibility at start and end of workday,entirely flexible schedue,one extra week,3 extra days,low,moderate
70,186,10428,same,+10%,M,M,1 hour flexibility at start and end of workday,entirely flexible schedue,one extra week,3 extra days,low,high
70,190,10429,same,+10%,M,F,1 hour flexibility at start and end of workday,no influence,one extra week,no additional leave,low,low
70,191,10430,same,+10%,M,F,1 hour flexibility at start and end of workday,no influence,one extra week,no additional leave,low,moderate
70,192,10431,same,+10%,M,F,1 hour flexibility at start and end of workday,no influence,one extra week,no additional leave,low,high
70,193,10432,same,+10%,M,F,1 hour flexibility at start and end of workday,no influence,one extra week,3 extra days,low,low
70,194,10433,same,+10%,M,F,1 hour flexibility at start and end of workday,no influence,one extra week,3 extra days,low,moderate
70,195,10434,same,+10%,M,F,1 hour flexibility at start and end of workday,no influence,one extra week,3 extra days,low,high
70,196,10435,same,+10%,M,F,1 hour flexibility at start and end of workday,no influence,one extra week,one extra week,low,low
70,197,10436,same,+10%,M,F,1 hour flexibility at start and end of workday,no influence,one extra week,one extra week,low,moderate
70,198,10437,same,+10%,M,F,1 hour flexibility at start and end of workday,no influence,one extra week,one extra week,low,high
70,199,10438,same,+10%,M,F,1 hour flexibility at start and end of workday,1 hour flexibility at start and end of workday,one extra week,no additional leave,low,low
70,200,10439,same,+10%,M,F,1 hour flexibility at start and end of workday,1 hour flexibility at start and end of workday,one extra week,no additional leave,low,moderate
70,201,10440,same,+10%,M,F,1 hour flexibility at start and end of workday,1 hour flexibility at start and end of workday,one extra week,no additional leave,low,high
70,202,10441,same,+10%,M,F,1 hour flexibility at start and end of workday,1 hour flexibility at start and end of workday,one extra week,3 extra days,low,low
70,203,10442,same,+10%,M,F,1 hour flexibility at start and end of workday,1 hour flexibility at start and end of workday,one extra week,3 extra days,low,moderate
70,204,10443,same,+10%,M,F,1 hour flexibility at start and end of workday,1 hour flexibility at start and end of workday,one extra week,3 extra days,low,high
70,205,10444,same,+10%,M,F,1 hour flexibility at start and end of workday,1 hour flexibility at start and end of workday,one extra week,one extra week,low,low
70,206,10445,same,+10%,M,F,1 hour flexibility at start and end of workday,1 hour flexibility at start and end of workday,one extra week,one extra week,low,moderate
70,207,10446,same,+10%,M,F,1 hour flexibility at start and end of workday,1 hour flexibility at start and end of workday,one extra week,one extra week,low,high
70,208,10447,same,+10%,M,F,1 hour flexibility at start and end of workday,entirely flexible schedue,one extra week,no additional leave,low,low
70,209,10448,same,+10%,M,F,1 hour flexibility at start and end of workday,entirely flexible schedue,one extra week,no additional leave,low,moderate
70,210,10449,same,+10%,M,F,1 hour flexibility at start and end of workday,entirely flexible schedue,one extra week,no additional leave,low,high
70,211,10450,same,+10%,M,F,1 hour flexibility at start and end of workday,entirely flexible schedue,one extra week,3 extra days,low,low
70,212,10451,same,+10%,M,F,1 hour flexibility at start and end of workday,entirely flexible schedue,one extra week,3 extra days,low,moderate
70,213,10452,same,+10%,M,F,1 hour flexibility at start and end of workday,entirely flexible schedue,one extra week,3 extra days,low,high
70,214,10453,same,+10%,M,F,1 hour flexibility at start and end of workday,entirely flexible schedue,one extra week,one extra week,low,low
70,215,10454,same,+10%,M,F,1 hour flexibility at start and end of workday,entirely flexible schedue,one extra week,one extra week,low,moderate
70,216,10455,same,+10%,M,F,1 hour flexibility at start and end of workday,entirely flexible schedue,one extra week,one extra week,low,high
71,73,10456,same,same,M,M,1 hour flexibility at start and end of workday,entirely flexible schedue,one extra week,no additional leave,moderate,low
71,74,10457,same,same,M,M,1 hour flexibility at start and end of workday,entirely flexible schedue,one extra week,no additional leave,moderate,moderate
71,75,10458,same,same,M,M,1 hour flexibility at start and end of workday,entirely flexible schedue,one extra week,no additional leave,moderate,high
71,76,10459,same,same,M,M,1 hour flexibility at start and end of workday,entirely flexible schedue,one extra week,3 extra days,moderate,low
71,77,10460,same,same,M,M,1 hour flexibility at start and end of workday,entirely flexible schedue,one extra week,3 extra days,moderate,moderate
71,78,10461,same,same,M,M,1 hour flexibility at start and end of workday,entirely flexible schedue,one extra week,3 extra days,moderate,high
71,79,10462,same,same,M,M,1 hour flexibility at start and end of workday,entirely flexible schedue,one extra week,one extra week,moderate,low
71,82,10463,same,same,M,F,1 hour flexibility at start and end of workday,no influence,one extra week,no additional leave,moderate,low
71,83,10464,same,same,M,F,1 hour flexibility at start and end of workday,no influence,one extra week,no additional leave,moderate,moderate
71,84,10465,same,same,M,F,1 hour flexibility at start and end of workday,no influence,one extra week,no additional leave,moderate,high
71,85,10466,same,same,M,F,1 hour flexibility at start and end of workday,no influence,one extra week,3 extra days,moderate,low
71,86,10467,same,same,M,F,1 hour flexibility at start and end of workday,no influence,one extra week,3 extra days,moderate,moderate
71,87,10468,same,same,M,F,1 hour flexibility at start and end of workday,no influence,one extra week,3 extra days,moderate,high
71,88,10469,same,same,M,F,1 hour flexibility at start and end of workday,no influence,one extra week,one extra week,moderate,low
71,89,10470,same,same,M,F,1 hour flexibility at start and end of workday,no influence,one extra week,one extra week,moderate,moderate
71,90,10471,same,same,M,F,1 hour flexibility at start and end of workday,no influence,one extra week,one extra week,moderate,high
71,91,10472,same,same,M,F,1 hour flexibility at start and end of workday,1 hour flexibility at start and end of workday,one extra week,no additional leave,moderate,low
71,92,10473,same,same,M,F,1 hour flexibility at start and end of workday,1 hour flexibility at start and end of workday,one extra week,no additional leave,moderate,moderate
71,93,10474,same,same,M,F,1 hour flexibility at start and end of workday,1 hour flexibility at start and end of workday,one extra week,no additional leave,moderate,high
71,94,10475,same,same,M,F,1 hour flexibility at start and end of workday,1 hour flexibility at start and end of workday,one extra week,3 extra days,moderate,low
71,95,10476,same,same,M,F,1 hour flexibility at start and end of workday,1 hour flexibility at start and end of workday,one extra week,3 extra days,moderate,moderate
71,96,10477,same,same,M,F,1 hour flexibility at start and end of workday,1 hour flexibility at start and end of workday,one extra week,3 extra days,moderate,high
